Gene	Parameter1	Parameter2
LAG3	16.2756150611022	254142
LAIR1	37.7927825238372	254832
LAIR2	16.4076565581088	254566
LALBA	6.32430032575727	254480
LAMA1	197.901528375748	254050
LAMA2	271.697261271766	254340
LAMA3	257.983942247286	254340
LAMA4	126.252335504139	254608
LAMA5	129.106534161901	254294
LAMB1	126.806212195264	254110
LAMB2	121.553097316113	254340
LAMB3	119.732450574074	254142
LAMB4	270.968035770844	254820
LAMC1	25.5300634636701	254588
LAMC2	92.9733814727641	254480
LAMC3	142.767556737076	254046
LAMP1	4.57084231724804	254026
LAMP3	47.6011593319128	254026
LAMP5	25.7032913948529	254588
LAMTOR1	2.40992600533503	252218
LAMTOR2	4.36094778700039	254128
LAMTOR3	3.50251836643939	252452
LAMTOR4	10.3956585877708	254430
LAMTOR5	23.4185464919532	254776
LANCL1	47.000700392309	254822
LANCL2	8.06759991455398	254098
LAP3	37.1842194997281	254338
LAPTM4A	35.6708091077796	254578
LAPTM4B	258.712826489481	254288
LAPTM5	0.534996240210444	254482
LARP1	28.7968021517399	254478
LARP1B	85.9037894384477	254838
LARP4	21.8985026985352	254008
LARP4B	11.938033660188	254214
LARP6	12.6649577852812	253792
LARP7	97.2498591855971	253952
LARS	66.2470358843391	254624
LARS2	105.259405910179	254840
LASP1	15.8910369725131	254542
LAT	25.2147541276414	254270
LAT2	27.7882533966864	254550
LATS1	24.6440161825689	254456
LATS2	14.7962609753974	254842
LAX1	63.9030295328513	254046
LAYN	41.7899221566114	254026
LBH	15.2738439784223	254296
LBP	74.0334997997405	254128
LBR	13.8628598999483	254072
LBX1	1.4115949381937	240804
LBX2	18.4901835250035	253222
LCA5	33.6546152296703	254730
LCA5L	86.0710688494186	254322
LCAT	14.6691179282197	254116
LCE1A	14.1708755447131	254480
LCE1B	20.1604923202141	254320
LCE1C	31.1782004595106	254092
LCE1D	10.1736804785695	234686
LCE1E	9.16307497871273	253586
LCE1F	44.1707079191006	254108
LCE2A	6.25278847881412	254336
LCE2B	5.15699904160259	254130
LCE2C	11.176327174507	254598
LCE2D	24.1725188415639	254564
LCE3A	5.13395345067079	254094
LCE3B	9.23236220958554	157130
LCE3C	4.1449722617974	157804
LCE3D	16.2553430894395	254684
LCE3E	7.247087673888	254664
LCE4A	7.17742407544904	253020
LCE5A	23.3324924794302	254284
LCK	120.483958879546	254612
LCLAT1	36.9586080851609	254830
LCMT1	31.0726121522523	254052
LCMT2	120.103097783118	254668
LCN1	26.4884117677815	254306
LCN10	20.594090863163	254072
LCN12	14.5323855715414	254618
LCN15	25.3956068993689	253526
LCN2	37.6694218235783	254480
LCN6	30.5265956860133	254024
LCN8	26.3814893054933	253822
LCN9	17.5988684058378	254538
LCNL1	14.4808774992179	254578
LCOR	11.9616342177135	254442
LCORL	16.5100486651307	253562
LCP1	13.4962787538358	254838
LCP2	10.6229135754512	254018
LCT	64.4884485608659	254482
LCTL	78.27499568988	254098
LDB1	2.8585619317568	254090
LDB2	11.0830269948433	254246
LDB3	59.6560551947345	254670
LDHA	41.8105598839373	254578
LDHAL6A	78.6092405824709	254310
LDHAL6B	45.4443686927322	254342
LDHB	22.5961133082729	254320
LDHC	39.5954128178674	254570
LDHD	62.2474762135175	254644
LDLR	92.8419387693294	254048
LDLRAD1	49.686272403394	253840
LDLRAD2	42.4464228863136	254332
LDLRAD3	19.5955964397201	254664
LDLRAD4	5.71461930442318	254594
LDLRAP1	20.6705091221149	254804
LEAP2	19.1973406541151	254114
LECT2	23.4397465748945	254328
LEF1	6.11103669133407	254284
LEFTY1	19.6355878622032	253944
LEFTY2	16.658430143231	253750
LELP1	8.20954362181913	254658
LEMD1	42.3907989810478	254596
LEMD2	15.1713270765563	254096
LEMD3	17.2247176532769	254226
LENEP	16.193440339435	254112
LENG1	70.7538560421999	254840
LENG8	10.3106372016879	253900
LENG9	61.5417528984674	253656
LEO1	14.5891368926454	253892
LEP	10.2970223454481	254300
LEPR	53.9664546361372	254020
LEPRE1	118.040437064193	254842
LEPREL1	99.8609189218767	254128
LEPREL4	35.8393632590492	254072
LEPROT	14.2648444446761	253870
LEPROTL1	5.58918301707861	240354
LETM1	28.2474502438733	254104
LETM2	94.0885906847604	254120
LETMD1	23.8197889428997	254134
LFNG	51.0168500173414	253742
LGALS1	30.3656925181548	253656
LGALS12	42.6907363774957	254142
LGALS13	21.5449708979258	254138
LGALS14	52.6855949257474	254420
LGALS2	16.2646203315926	254474
LGALS3	36.452123696956	254442
LGALS3BP	35.8874372226116	254030
LGALS4	44.9017286736543	254590
LGALS7	0.251417428488257	254102
LGALS7B	0.301226300570683	254602
LGALS8	68.8632717292884	254592
LGALS9	37.9137117353549	254832
LGALS9C	3.90683515455057	249452
LGALSL	6.49023267602295	254308
LGI1	11.1643686993213	254798
LGI2	30.000595196845	254372
LGI3	28.1708227791035	254824
LGI4	17.0562393260052	254212
LGMN	30.134898725157	254600
LGR4	21.7721675065146	254462
LGR5	42.6740633932322	254476
LGR6	37.504200571441	254092
LGSN	57.920201812982	254778
LHB	13.2011773683692	254054
LHCGR	34.4707608135733	254598
LHFPL2	8.31879436382277	254106
LHFPL3	4.42191325709071	249816
LHFPL4	7.39698374486678	253598
LHFPL5	17.3845665261925	254100
LHPP	25.5413155611717	254096
LHX1	13.6252919494101	254728
LHX2	0.610287726386164	254342
LHX3	17.0912024930608	254230
LHX4	11.8950434090727	254314
LHX5	2.7107493108552	246796
LHX6	5.1202670163935	248896
LHX8	9.81050392908392	254698
LHX9	10.9801723280195	254804
LIAS	17.9866073703343	254240
LIF	15.3303979299245	254130
LIFR	68.6768969431435	254326
LIG1	54.945571124563	254052
LIG3	78.5199446302963	254592
LIG4	74.2178264592977	254284
LILRA1	80.9875500891463	254672
LILRA2	69.9216906122747	254668
LILRA3	47.739470995989	254098
LILRA4	92.0161221052729	254600
LILRA5	44.6865043449878	254834
LILRA6	3.55522861781735	254048
LILRB1	48.6611152315153	254842
LILRB2	46.5457724839725	254602
LILRB3	24.7242662311051	254596
LILRB4	63.9716401815894	254672
LILRB5	97.334261287915	254322
LIM2	12.4392305282044	254434
LIMA1	75.6434249729681	254314
LIMCH1	100.921914456374	254476
LIMD1	20.2643009453345	254668
LIMD2	4.35512862056449	254340
LIME1	25.3994331497747	252112
LIMK1	5.4438742015704	253812
LIMK2	46.7668201514507	254840
LIMS1	11.8432075306196	254396
LIMS2	44.9219959902094	254314
LIN28A	5.37965072856839	254068
LIN28B	3.57147994466572	254328
LIN37	29.9909884095061	254326
LIN52	1.44213261740867	254266
LIN54	2.77724773492705	250032
LIN7A	12.7478512793228	253984
LIN7B	13.8306353694901	254138
LIN7C	24.5751691957949	254042
LIN9	4.752684720265	254288
LINGO1	1.76271795666664	253218
LINGO2	9.69769157548733	253830
LINGO4	77.6657656892546	254336
LINS	41.9713440331151	254306
LIPA	29.977055786646	254290
LIPC	48.2272329532465	254340
LIPE	91.9319603307147	254338
LIPF	59.7341191216502	254294
LIPG	35.0399522111951	254340
LIPH	57.9765895983152	254586
LIPI	76.8073694531631	254056
LIPJ	37.8055124539005	254024
LIPK	58.1600975612144	254490
LIPM	63.068355860809	251992
LIPN	51.9250364742637	254076
LIPT1	46.4584607039323	254754
LITAF	6.33052697402446	254062
LIX1	26.7383427497364	253982
LIX1L	21.8106496997091	254574
LLGL1	30.2764679240015	254630
LLGL2	77.3686713237966	253936
LLPH	20.300552303673	253692
LMAN1	56.4008569876859	254110
LMAN1L	94.2059896963392	254788
LMAN2	23.6325710645003	254022
LMAN2L	32.1082325492815	254596
LMBR1	43.5482681590283	253902
LMBR1L	77.5625575381782	254668
LMBRD1	59.3731801495202	253936
LMBRD2	29.7438044410452	253892
LMCD1	17.8393765849908	254258
LMF1	89.4751323425772	253880
LMLN	68.1920378542591	254476
LMNA	20.3813785472377	254220
LMNB1	14.2669379489757	254492
LMNB2	1.29020880997656	254482
LMO1	1.34242513819491	252322
LMO2	4.56863470106076	254582
LMO3	11.3383798709843	254258
LMO4	1.35590418119295	254378
LMO7	116.270584304935	254746
LMOD1	3.78436091332255	254534
LMOD2	13.9314959609663	254260
LMOD3	54.8933501272657	254650
LMTK2	16.2074494717579	254806
LMX1A	9.10270381112656	254508
LMX1B	4.22027380387654	254500
LNP1	22.5781764969622	254478
LNPEP	22.3494278095865	254338
LNX1	74.7613138019854	254538
LNX2	31.6140544519595	254166
LOH12CR1	14.6574733151492	254658
LONP1	11.9870536046515	254280
LONP2	90.9462917174153	254050
LONRF1	17.7005168260396	254214
LONRF2	12.0192192782311	254008
LOR	7.36552960573896	237378
LOX	9.16844123578239	254518
LOXL2	64.8428056475768	254838
LOXL3	43.2651180193431	254840
LOXL4	83.5622870523757	254334
LPA	230.201675302127	254478
LPAR1	6.48876179069496	254116
LPAR2	22.6844689781163	254042
LPAR3	23.32986207007	254066
LPAR5	16.6545446329828	252604
LPAR6	53.4439557457472	253738
LPCAT1	11.3975181660575	254462
LPCAT2	32.3946367239479	254170
LPCAT3	10.1808991929104	254078
LPCAT4	9.61953928974931	254308
LPGAT1	5.01149108465371	254760
LPHN1	12.4434125442058	254442
LPHN2	36.3791375492326	254486
LPHN3	26.2340979948533	254754
LPIN1	81.1450699990496	254592
LPIN2	41.5959242444657	254672
LPIN3	116.739548481498	254102
LPL	33.1153279058993	254840
LPO	69.5673699415345	254340
LPP	26.3620625760503	254446
LPPR1	4.78889312358071	254198
LPPR3	14.7889108886043	252560
LPPR4	6.4637215613227	254222
LPPR5	8.98987136954126	254204
LPXN	33.9391312055771	254666
LRAT	15.3601324454764	254550
LRBA	96.1187654021541	253884
LRCH1	18.8956445511574	254128
LRCH3	58.0331435565453	254328
LRCH4	26.6680344245373	254444
LRFN1	4.98209842337798	247954
LRFN2	11.7659791213611	254284
LRFN3	8.44601285080454	253354
LRFN4	13.7641894072564	252660
LRFN5	13.931268218144	254826
LRG1	29.5583868566379	254482
LRGUK	92.0764420365208	254838
LRIF1	38.0938224865868	254790
LRIG1	77.0478532705279	254582
LRIG2	117.262479148245	254136
LRIG3	57.5147495127925	254570
LRIT1	88.9957807739445	254456
LRIT2	49.6943470305877	254580
LRIT3	31.9166129150115	254418
LRMP	67.6044382608271	254232
LRP1	40.7140170016063	254322
LRP10	49.2586503638835	254556
LRP11	14.0206770309637	254840
LRP12	21.6193164260269	253932
LRP1B	113.396957591843	253952
LRP2	99.2459867775393	254328
LRP2BP	30.9312239064764	254124
LRP3	16.2660760298185	253396
LRP4	57.2822175720527	254122
LRP5	41.5373267672028	253964
LRP5L	30.5165371853203	254102
LRP6	26.927780718948	254658
LRP8	15.2053197852549	254590
LRPAP1	29.6650230720995	254084
LRPPRC	67.0001997282071	253966
LRR1	37.85872477063	254286
LRRC1	20.4882216004262	254258
LRRC10	8.25267234078716	254034
LRRC14	20.7796957396929	254320
LRRC14B	39.6636875181598	254206
LRRC15	42.7000482865296	254124
LRRC17	54.8794848884008	254480
LRRC18	21.2601271037891	254820
LRRC19	35.545998855983	254012
LRRC2	29.7135746294405	254424
LRRC20	26.3118047659597	254050
LRRC23	51.1225542475444	254672
LRRC24	21.8527144740411	253562
LRRC25	2.70298313841068	253168
LRRC26	25.4242127307084	192324
LRRC27	100.571371696858	254318
LRRC28	45.1340211492135	254598
LRRC29	24.6098495257218	254206
LRRC3	8.21814395324449	253888
LRRC30	36.3023266502255	254022
LRRC31	61.2063424381445	254554
LRRC32	17.7042181995864	254360
LRRC34	62.8976981188967	254478
LRRC36	109.514493332712	254128
LRRC37A	3.19435841297435	130554
LRRC37B	22.860699192894	254826
LRRC39	51.0167266501062	254324
LRRC3B	9.25353778453551	254190
LRRC4	7.90523978982326	254654
LRRC40	78.6822190587591	254368
LRRC41	9.6421812115476	254264
LRRC42	60.9344243474741	254088
LRRC43	89.3510542551062	254576
LRRC45	54.6865325279409	253424
LRRC46	40.8255518879552	254476
LRRC47	14.9169215851813	254476
LRRC48	45.40482406502	254318
LRRC49	38.7454798380878	254424
LRRC4B	2.72416361021194	229906
LRRC4C	5.76637363560691	254342
LRRC52	51.5366907985511	254660
LRRC55	12.6056588549549	254560
LRRC56	88.1705336016705	253868
LRRC57	11.6321474070863	254654
LRRC58	16.6859628009036	254552
LRRC59	4.84537026742223	254264
LRRC6	53.336859853303	254244
LRRC61	49.4743713956535	253664
LRRC66	101.038042371438	254434
LRRC7	15.3568275497185	254458
LRRC71	32.6861861345732	254436
LRRC73	10.4103593919776	253818
LRRC8A	7.95122979003164	254764
LRRC8B	23.036029364554	254058
LRRC8C	28.3448273395008	254822
LRRC8D	11.2376747468341	254794
LRRC8E	48.911413452573	254100
LRRCC1	87.4299064998961	254648
LRRFIP1	65.4616780292939	254342
LRRFIP2	112.155793996318	254406
LRRIQ1	202.300830523928	254622
LRRIQ3	95.4217899585915	254132
LRRIQ4	41.7286070950917	253992
LRRK1	93.9469859805768	254646
LRRK2	142.12001803739	254308
LRRN1	11.8274073653115	253862
LRRN2	12.8810772169026	254322
LRRN3	18.981479257297	254246
LRRN4	56.9761439317926	254648
LRRN4CL	21.462936421418	246542
LRRTM1	6.73643001776602	254800
LRRTM2	6.94812943014746	254308
LRRTM3	9.11972812367661	254564
LRRTM4	29.0146460727981	254336
LRSAM1	54.2496186303836	254482
LRTM1	50.8063451475816	254520
LRTM2	1.63673098330565	247732
LRTOMT	62.2764746437559	254316
LRWD1	94.203558953766	254058
LSAMP	0.890410845342992	254416
LSG1	95.8180688228577	254122
LSM1	9.56681915735116	254308
LSM10	13.220517474457	254100
LSM11	4.81118465508438	254492
LSM12	0.637024714557765	254602
LSM14A	19.1827962444143	254266
LSM14B	3.25031255065387	254478
LSM3	27.4724014344495	254444
LSM4	6.67763846184796	254518
LSM5	6.29358532051828	253834
LSM6	2.49071138253342	248046
LSM7	3.32969520922461	181078
LSMEM1	37.4131669248823	254408
LSMEM2	39.4474803321685	253868
LSP1	43.8127233431812	254080
LSR	60.3834419427032	254304
LSS	65.5439076148965	254838
LST1	15.2111310436895	252178
LTA	4.16910903392658	254836
LTA4H	53.8457387935613	254566
LTB4R	10.3099737518251	254318
LTB4R2	57.6053799835781	252560
LTBP1	45.6329549890663	254078
LTBP2	70.3761577401907	254046
LTBP3	44.6385971879853	254036
LTBP4	26.9489539804488	254014
LTBR	12.8833124123992	254796
LTC4S	11.4132274472777	253936
LTF	109.992767127476	254588
LTK	140.246359604487	254414
LTN1	66.7728714000161	254246
LTV1	54.1955062585854	254076
LUC7L	14.1995054889427	253930
LUC7L2	2.66555250364043	151786
LUC7L3	10.0221114977382	253990
LUM	8.36058491048244	254398
LURAP1	6.5291061588458	253330
LURAP1L	13.3406356889043	254006
LUZP1	38.9057014049911	254244
LUZP2	30.0265261845547	254722
LXN	26.5358483313911	254058
LY6D	18.2056512491173	254436
LY6E	8.37304076552545	253900
LY6G5B	30.0588438903027	254132
LY6G6C	17.1700237337539	254340
LY6G6D	29.08270423105	254664
LY6G6F	37.423473595481	254804
LY6H	4.39188808035244	253792
LY6K	11.7046953461816	254842
LY75	6.33449429312385	253728
LY75-CD302	4.4058027582335	254342
LY86	12.3503355395126	253978
LY9	74.385221670482	254132
LY96	31.462082231485	254738
LYAR	25.8020054018893	254092
LYG1	18.6113137125301	254568
LYG2	64.5775845197733	254764
LYL1	1.40317261940287	152076
LYN	5.11531819380069	254034
LYNX1	14.5806483865311	253780
LYPD1	28.249922738403	251954
LYPD2	1.30053047254572	252598
LYPD3	42.526056795765	254096
LYPD4	25.4790759454217	254092
LYPD5	23.7241736616417	254464
LYPD6	24.6744368568999	254544
LYPD6B	22.697199309276	254606
LYPLA1	20.6947337476995	254316
LYPLA2	10.7102314718349	254260
LYPLAL1	32.4866321494606	254024
LYRM1	15.5238300001613	254624
LYRM2	16.4344588900871	254620
LYRM4	15.4136371604021	253760
LYRM7	5.32092880592659	253924
LYRM9	6.3546765592778	234560
LYSMD1	32.4644931877775	254032
LYSMD2	5.27996495323046	253908
LYSMD3	49.7389254172473	254744
LYSMD4	55.3994443338294	254142
LYST	111.534752010632	254534
LYVE1	41.6595209948892	254422
LYZ	13.4968063481619	254832
LYZL1	20.4496875148668	254826
LYZL2	38.4476024873144	254330
LYZL4	1.36184268979223	185896
LYZL6	22.3072777666881	253694
LZIC	35.3906970706248	254088
LZTFL1	12.9095632166088	254086
LZTR1	219.984581849295	254316
LZTS1	6.75674426026978	254824
LZTS2	19.5801101403908	254192
LZTS3	10.9939616706657	251264
M1AP	52.3064655751484	254542
M6PR	15.7770978655788	254032
MAATS1	88.9588247224591	254472
MAB21L2	6.72979192519725	254202
MAB21L3	39.8018122659789	254340
MACC1	133.152064034328	253902
MACF1	44.7506437536389	254044
MACROD1	14.8102157804253	254132
MACROD2	22.239837825633	253780
MAD1L1	76.7692273707927	254312
MAD2L1	9.51983851047921	254278
MAD2L1BP	27.9437823781953	254670
MAD2L2	13.6778546178385	254110
MADCAM1	173.548609668044	253950
MADD	87.953775473896	254140
MAEA	12.8451022343771	253844
MAEL	33.5324578093272	254276
MAF	3.49610613039277	253844
MAF1	2.81120478725776	252816
MAFF	5.28666850439458	233436
MAFG	0.282124353610129	254102
MAFK	1.23407107976442	253530
MAG	19.4223773492026	254466
MAGEF1	27.5045233360173	254602
MAGEL2	8.07205169867551	254468
MAGI1	33.5519941793251	254036
MAGI2	17.8265283494904	254084
MAGI3	74.8168774323464	254080
MAGOH	1.59528751203834	253912
MAGOHB	9.5147738351346	254576
MAK	92.3512708999269	254132
MAK16	5.19946417597996	254090
MAL	4.28902874916741	253998
MAL2	6.43975501633006	254034
MALL	0.200831342605167	254342
MALSU1	71.4656731307323	254582
MALT1	27.9183325546157	254760
MAMDC2	51.55269863466	253946
MAMDC4	265.740575941046	253642
MAML1	4.25445282913555	253956
MAML2	11.0821703708772	253956
MAML3	11.0792185392805	254542
MAMSTR	44.7285025608113	254100
MAN1A1	28.4787903087447	254494
MAN1A2	17.5726548583578	254320
MAN1B1	62.4195367483433	254670
MAN1C1	31.6133625900617	254336
MAN2A1	40.0095272095477	254542
MAN2A2	78.8575352487284	254666
MAN2B1	62.6356303977089	254590
MAN2B2	136.32813997741	254564
MAN2C1	182.477645919871	254124
MANBA	92.8546965074685	254080
MANBAL	9.14865715458455	254026
MANEA	53.8660335731216	254098
MANEAL	32.6279676813036	254140
MANF	14.3590141761667	253778
MANSC1	33.5680646686409	254840
MAP10	158.301788188248	254114
MAP1A	29.5339877424577	254578
MAP1B	7.62684928552551	254432
MAP1LC3A	7.36669107868405	254170
MAP1LC3B	10.5646262620769	254474
MAP1LC3B2	13.422017771072	254480
MAP1LC3C	15.2758424003154	254120
MAP1S	38.2365956968265	254044
MAP2	36.667702309003	254790
MAP2K1	12.8068503323795	254094
MAP2K2	13.9466666780704	254628
MAP2K3	1.04989586119529	254672
MAP2K4	2.0288442258103	254260
MAP2K5	29.4243807548409	254044
MAP2K6	8.37807697363986	254150
MAP2K7	4.91357704252112	252808
MAP3K1	22.6049017905274	253904
MAP3K10	11.4596034662842	254166
MAP3K11	32.1997197690947	254816
MAP3K12	9.11120679717311	254600
MAP3K13	31.406256147798	254306
MAP3K19	149.341934640473	254632
MAP3K2	4.77234950348115	254262
MAP3K3	13.0465044217505	254662
MAP3K4	25.7212302537675	254282
MAP3K5	31.1476631092581	254804
MAP3K6	165.532041304732	254142
MAP3K7	16.5993776071153	254098
MAP3K7CL	48.4999999933199	254482
MAP3K8	12.0640693204367	254778
MAP3K9	32.2479918774968	254598
MAP4	30.2495726688855	254466
MAP4K1	14.6516700046847	254448
MAP4K2	56.3600316464548	254522
MAP4K3	27.7754185843092	254624
MAP4K4	18.9547628792169	254106
MAP4K5	17.5959815743782	254352
MAP6	18.0216703046962	254480
MAP6D1	11.3858391470991	254290
MAP7	25.1046544805283	254448
MAP7D1	26.7208888972022	253932
MAP9	126.296462015695	254578
MAPK1	0.835777385997045	254672
MAPK10	11.2048220047464	254328
MAPK11	13.1542683405502	253186
MAPK12	53.1388732929703	254160
MAPK13	56.3284770144237	254276
MAPK14	8.09812190743683	254438
MAPK15	104.509472708301	254316
MAPK1IP1L	3.35462682653036	254468
MAPK3	27.9136468994509	254308
MAPK4	12.8471884107866	253996
MAPK6	26.0866669098204	254620
MAPK7	21.1580666179622	254340
MAPK8	13.2618447352856	253004
MAPK8IP1	15.5972824516672	254334
MAPK8IP2	1.47807177021076	254342
MAPK8IP3	30.0927364104118	254370
MAPK9	17.3389915511574	254234
MAPKAP1	7.60178717425669	254836
MAPKAPK2	7.1036502282576	254672
MAPKAPK3	44.0623690351572	254468
MAPKAPK5	13.1890039078162	254016
MAPKBP1	41.8006914320457	254482
MAPRE1	2.67905278255168	223928
MAPRE2	5.17577771782472	253044
MAPRE3	7.61498849525487	254216
MAPT	54.3112183348096	254662
MARC1	35.8156017152126	254322
MARC2	33.5917395890457	254010
MARCH1	21.791465936205	253930
MARCH10	96.4108009100253	254138
MARCH11	8.71156147223753	254354
MARCH2	10.4330638742261	253986
MARCH3	12.5303055456893	254758
MARCH4	9.95780395285041	254654
MARCH5	4.8309646027705	254130
MARCH6	10.9139158198289	254126
MARCH7	17.713564128433	254480
MARCH8	40.5889673969993	254582
MARCH9	5.67583521353883	254460
MARCKS	7.3715863559244	198880
MARCKSL1	6.21444642686004	252548
MARCO	88.5119983990753	254600
MARK1	18.8063770169323	254558
MARK2	6.07950970282482	254506
MARK3	34.2514147885729	254550
MARK4	12.8177424863667	254820
MARS	122.567843593118	254590
MARS2	41.2199403418776	254668
MARVELD2	90.2129182879454	254102
MARVELD3	72.6261332945104	254652
MAS1	21.469296631123	254300
MAS1L	45.4075420707091	254074
MASP1	117.01019379982	254052
MASP2	101.342631110079	254830
MAST1	19.7954494061072	253830
MAST2	153.490882812588	254026
MAST3	19.8118593737811	254622
MAST4	127.57833264882	254574
MASTL	73.3381880451261	254082
MAT1A	21.8071078557475	254476
MAT2A	2.71127502695004	254024
MAT2B	6.82273900713326	254158
MATK	36.8862233353716	254480
MATN1	26.7059481112545	254646
MATN2	90.9439842702858	254000
MATN3	56.9078442666776	254024
MATN4	34.1652201566257	254086
MATR3	45.385728149919	253968
MAU2	2.63997393803212	254240
MAVS	40.8105029600923	254546
MAX	18.9947999034454	254842
MAZ	10.836221541696	247072
MB	8.27929731121095	254086
MB21D2	9.70006458880897	254592
MBD1	38.2793603682558	254662
MBD2	24.1949366400985	254386
MBD3	6.54937397445119	252734
MBD3L1	36.2556653475563	254034
MBD3L3	0.456831918366173	254602
MBD4	96.1542566206614	254102
MBD5	6.04103630651429	254762
MBD6	20.381229722089	254036
MBIP	54.0796157460015	253978
MBL2	22.3561326954633	254002
MBLAC1	13.5009073245397	235570
MBLAC2	17.7000069661038	254304
MBNL1	12.1302953331434	254002
MBNL2	7.7425047932472	254286
MBOAT1	75.4169119704849	254626
MBOAT2	15.2315413453156	253974
MBOAT7	20.7977534635665	253254
MBP	4.8986245829217	254142
MBTD1	7.91758026524485	254348
MBTPS1	52.6226854849802	254658
MC1R	49.3604906292094	254784
MC2R	21.2778777584239	254452
MC3R	28.2976848748307	254438
MC4R	38.2874298903191	254782
MC5R	43.2645021031098	254134
MCAM	48.5798168504456	254840
MCAT	22.8073383956973	254598
MCC	85.2717246403364	254040
MCCC1	70.532277542604	254476
MCCC2	68.7242885810122	254602
MCEE	10.2903121123267	254060
MCF2L	71.2086929526512	254262
MCF2L2	102.394905365358	254586
MCFD2	9.36812504592228	254582
MCHR1	42.4361937065682	254052
MCHR2	23.7505033562239	254594
MCL1	10.6417285993205	254014
MCM10	57.1650715493237	254308
MCM2	40.7709973325445	254600
MCM3	52.1522419920939	254586
MCM3AP	107.091409894951	254100
MCM4	69.7234571196445	254142
MCM5	33.6156598024733	253998
MCM6	15.8206292358521	254068
MCM7	111.857564178579	254602
MCM8	109.926253115195	254028
MCM9	86.8375390142713	254268
MCMBP	11.7264131960102	253828
MCMDC2	63.4061283358816	254104
MCOLN1	30.513825490504	254314
MCOLN2	66.221697880613	254492
MCOLN3	64.6272380932791	254642
MCPH1	125.421056237401	254020
MCRS1	13.2664517440049	253940
MCTP1	47.6387424489126	254594
MCTP2	265.377904881992	254054
MCU	5.95851937380871	253860
MCUR1	40.7211026601514	254070
MDC1	114.865874836595	254592
MDFI	5.36266057487615	252336
MDGA1	15.9834658310296	253866
MDGA2	18.4856273746079	254732
MDH1	7.80098404887612	254662
MDH1B	53.2049149688108	254590
MDH2	15.6279584037582	254336
MDK	16.4082899168089	252554
MDM1	80.648665998833	254090
MDM2	4.33112957307218	254790
MDM4	2.26276026298669	253748
MDN1	177.845324426182	254094
MDP1	5.62166578173113	254048
ME1	51.2477123141078	254026
ME2	67.6986901771418	253980
ME3	52.4084587064778	254082
MEA1	29.4042577304382	254052
MEAF6	9.87921885295503	254720
MECOM	8.20932681191237	254092
MECR	36.2133170687407	254600
MED1	10.4535835642202	254596
MED10	14.4239114376226	254468
MED11	35.4723320455776	254530
MED12L	21.345292168214	254090
MED13	7.14374233061468	254328
MED13L	3.78399526393922	252868
MED15	13.2670244464195	254312
MED16	82.4872608031499	253904
MED17	49.7495397805207	254316
MED18	13.3698855770766	254138
MED19	1.26077233283587	140426
MED20	11.4066513243762	254840
MED21	24.4775124729973	254208
MED22	29.7790848133862	254474
MED23	88.6701470918851	254602
MED24	99.3015089735112	254310
MED25	78.7517169802961	254308
MED26	3.16239170489512	254770
MED27	30.7658295952948	254092
MED28	22.4579140616944	254556
MED29	25.4937577050589	254584
MED30	4.52878626239383	250914
MED31	14.5392948120446	254728
MED4	14.7496560078441	254446
MED6	16.785453448044	254490
MED7	5.5709925336986	254562
MED8	16.7682953943089	254140
MED9	4.3182825179253	254088
MEDAG	31.6695714702077	254616
MEF2A	6.4597861881776	254492
MEF2B	2.25443491567007	41474
MEF2C	18.4245677925599	254356
MEF2D	12.300287662787	247778
MEFV	123.377221982442	254602
MEGF10	59.9861148858501	254800
MEGF11	119.450368955877	254024
MEGF6	156.428878101327	254166
MEGF8	65.7484859785096	254534
MEGF9	4.18183126292108	254768
MEI1	92.7137042766223	254292
MEIG1	11.2430493410849	253906
MEIOB	45.064588173687	253844
MEIS1	3.15223174170812	254742
MEIS2	8.30310881448705	254690
MEIS3	48.2909748233148	254536
MELK	119.311259618378	254040
MEMO1	2.1236669278339	252540
MEN1	3.44446991560065	254534
MEOX1	11.5956520095642	253604
MEOX2	6.54292590800725	254014
MEP1A	55.6265612708027	254580
MEP1B	90.7570607361592	254272
MEPCE	8.49933132063989	254166
MEPE	51.5740954238735	253644
MERTK	108.416403789459	254842
MESP1	20.395822713599	251852
MESP2	25.7226997480988	253668
MEST	15.160474046487	254338
MET	27.8105095326771	253970
METAP1	10.1737055693984	254382
METAP1D	33.7188374693648	254292
METAP2	18.322131077979	254284
METRN	6.49827264280282	251616
METRNL	6.59152795570508	254288
METTL1	12.6913333791986	254804
METTL13	49.6045627164424	254320
METTL14	42.7007299516058	254476
METTL15	51.9678071395639	254036
METTL16	18.321013956104	254026
METTL17	53.2743263270679	254840
METTL18	31.4486826665098	254434
METTL21A	32.4607079370301	254002
METTL21C	71.4915846367271	254458
METTL22	53.1055023641164	254020
METTL23	45.4363801228832	254390
METTL24	24.5516581798206	253704
METTL25	96.3240221912748	254072
METTL2A	55.0104875465377	254022
METTL2B	28.9968861479532	254102
METTL3	57.499878696467	254316
METTL4	58.147475913787	254234
METTL5	20.6081743877127	254770
METTL6	39.617684248474	254544
METTL7A	34.4396665305939	254052
METTL7B	10.496029756481	254672
METTL8	40.1509003627665	254646
METTL9	28.5705465515251	254038
MEX3A	0.611815755467166	254102
MEX3B	8.47133653703019	252066
MEX3C	8.83103785768395	254772
MFAP1	9.81354033376187	254200
MFAP2	25.6557389284132	254662
MFAP3	27.4544564236006	253972
