Gene	Parameter1	Parameter2
OCM	34.9157017217057	256080
OCM2	31.8430674192462	257580
ODAM	0.017736970524736	257772
ODC1	28.7783294742141	257588
ODF1	78.9890310799935	256088
ODF2	17.1985500436678	255862
ODF2L	8.34775342410157	257138
ODF3	16.3761603255423	256946
ODF3B	1.2285861319335	233268
ODF3L1	14.3350356859245	258212
ODF3L2	51.1003640397511	256950
ODF4	0	256892
OGDH	159.802463166188	256986
OGDHL	463.931453211795	257592
OGFOD1	51.9336824710369	257876
OGFOD2	236.087192708854	256826
OGFOD3	27.3572949983756	257568
OGFR	11.1689453678289	255686
OGFRL1	1.39113489691769	256806
OGG1	88.554100560236	256892
OGN	54.1141839184646	257664
OIP5	0	257772
OIT3	286.544319397385	258206
OLA1	20.2391485963373	257460
OLAH	42.5207491942406	257872
OLFM1	114.248103821758	256980
OLFM2	144.460784099069	256886
OLFM3	130.041109031533	255818
OLFM4	169.515330388215	257070
OLFML1	208.204238224486	257166
OLFML2A	354.49962182542	257582
OLFML2B	186.673379497588	257772
OLFML3	256.031466326878	256964
OLIG1	59.022577842605	209532
OLIG2	31.9598004829784	254952
OLIG3	84.665155785337	255834
OLR1	8.24117636431225	258042
OMA1	33.3079677593089	256784
OMD	47.0452238958852	257836
OMG	22.7504564021666	257814
OMP	0	257172
ONECUT1	33.6851075371673	257680
ONECUT2	39.9260191893519	256790
OOEP	0	258232
OPA1	474.826002626191	256972
OPA3	115.502195656054	255786
OPALIN	0	258232
OPCML	30.922506731542	255854
OPLAH	297.301332890461	256364
OPN1SW	68.6777809213482	257164
OPN3	42.439076503423	257814
OPN4	94.1366031314142	257580
OPN5	4.86663462786778	257590
OPRD1	25.3374796213724	257140
OPRK1	55.5913157357282	255840
OPRL1	47.8305564188773	257610
OPRM1	58.1173592377645	256850
OPTC	6.29027214239583	257540
OPTN	171.754408840591	258228
OR10A2	6.11252142171542	257546
OR10A3	6.16413128741654	257330
OR10A4	3.16688320054764	256936
OR10A5	9.21573118311036	256738
OR10A6	1.14172963404781	255326
OR10A7	16.2498643595441	256676
OR10AD1	13.264867067834	256518
OR10AG1	5.17342651114435	255876
OR10G2	5.21504557696069	256826
OR10G3	12.2379706297564	256842
OR10G4	0.159261178180276	256892
OR10G7	12.2279641494761	257888
OR10G8	35.2143973447935	257628
OR10G9	6.27846235829633	257696
OR10H1	2.19065100794642	255870
OR10H2	23.2082930807298	258210
OR10H3	3.06897479176247	257740
OR10H4	0.0280094209405133	256892
OR10H5	4.25101474346122	257172
OR10J1	2.03904552221793	255784
OR10J3	3.07574475037615	256732
OR10J5	0.0375272945116339	255872
OR10K1	24.1946248397503	256976
OR10K2	7.29953448627236	256552
OR10P1	8.23812645036448	257640
OR10Q1	9.0871688902148	255984
OR10R2	3.0284114536094	256708
OR10S1	6.28666965432576	256830
OR10T2	4.09947970347969	256316
OR10V1	3.23680385557201	256624
OR10W1	1.19446068102265	257462
OR10X1	7.24315622592225	257574
OR10Z1	3.2198415825386	257040
OR11G2	6.27226364706916	257564
OR11H1	0.0346567887829758	257172
OR11H12	0.0494803644635006	256092
OR11H4	4.21266722233674	258130
OR11H6	8.30951363941585	255976
OR11L1	7.19131371429152	257736
OR13A1	20.2602225137022	256872
OR13C2	1.08541722305848	257382
OR13C3	16.2605231582803	256734
OR13C4	7.12711137103089	256784
OR13C5	0.0783014493827504	257172
OR13C8	14.2275513282818	256960
OR13C9	4.17401339007314	256582
OR13D1	1.07284224305222	257796
OR13F1	1.39375684682231	257810
OR13G1	27.2328460618734	257920
OR13J1	18.3500393792156	255768
OR14A16	3.07883117780306	257214
OR14C36	2.0929572714847	257698
OR14I1	1.05556818394175	255668
OR1A1	15.3984048030065	257794
OR1A2	5.23280312617445	257586
OR1B1	2.24123108721632	256744
OR1C1	4.14307704647949	257300
OR1D2	0.213287582769078	258232
OR1D5	0	257772
OR1E1	2.20232168678324	258104
OR1E2	13.4037097984647	258198
OR1F1	8.16381784165583	257760
OR1G1	1.15184021544251	258120
OR1I1	30.3099965342508	255932
OR1J1	2.16293446368109	257754
OR1J2	4.16385348418932	257806
OR1J4	4.33606908093751	257558
OR1K1	2.14352550356211	257504
OR1L1	0.0545908367767722	257592
OR1L3	9.1970902185071	257886
OR1L4	3.29323965864502	256046
OR1L6	16.3114837261942	256910
OR1L8	0.239775416427033	256992
OR1M1	9.28625145012109	256838
OR1N1	8.22041382647267	256642
OR1N2	0.244242041221858	257172
OR1Q1	5.22080432991488	257050
OR1S1	29.1343111775162	256870
OR1S2	22.2523762763684	255986
OR2A12	4.13325319235905	258078
OR2A14	8.21800742278535	257448
OR2A2	9.09528700579359	257746
OR2A25	9.24732526638572	255864
OR2A4	0.00393579331142592	257772
OR2A5	12.3343722176922	257754
OR2AE1	2.16634061339815	256870
OR2AG1	4.15227154715952	256880
OR2AG2	11.1625298560253	256808
OR2AK2	2.03170633056316	223620
OR2AT4	11.6648218670885	256772
OR2B11	30.5042224397344	258072
OR2B2	0.0449649585136397	256892
OR2B3	2.04782621689091	257332
OR2B6	0.0534663710223846	256092
OR2C1	7.41282899296188	257458
OR2C3	1.06286433167284	256372
OR2D2	22.3141535365613	255580
OR2D3	16.3935348334469	257022
OR2F1	6.21270580994201	256862
OR2F2	2.09947505849339	257500
OR2G2	3.08424170395587	255404
OR2G3	23.182600561357	258140
OR2G6	2.11471185551507	256606
OR2J2	7.12713140824172	258080
OR2K2	12.41997802868	258006
OR2L13	9.23514348677977	258190
OR2L2	1.02963740890868	256864
OR2L3	2.08125989602197	257524
OR2L8	2.09004808791713	257560
OR2M2	1.02982199524936	257908
OR2M3	7.08589864089912	256840
OR2M4	0.101998342455275	255872
OR2M5	1.08625189655365	256376
OR2M7	1.06299004214188	256712
OR2S2	3.02857589011732	257570
OR2T1	8.10661065744922	257350
OR2T10	2.06178071460944	251906
OR2T11	6.09047058297871	251596
OR2T12	0.0385825815545161	258232
OR2T2	0.0968409480519702	256092
OR2T27	0.0629283346019902	258232
OR2T29	0.0270585115303673	258232
OR2T3	0.0306928740756065	257772
OR2T33	0.0773272846950222	258232
OR2T34	0.0229430275026569	256092
OR2T35	0.189647353221625	258232
OR2T4	3.07837341618871	257146
OR2T5	0.0149754201341446	255872
OR2T6	11.2592612573223	256924
OR2T8	0.0628786983753222	257772
OR2V2	17.3288743719375	257772
OR2W3	3.25076129514457	257168
OR2Y1	13.2092466859443	256864
OR2Z1	11.3146909673267	257576
OR3A1	10.2502961766864	257892
OR3A2	7.33306247390779	256958
OR3A3	1.12748076795038	234648
OR4A16	7.1393180376726	257802
OR4A47	23.1846115044306	256480
OR4B1	16.2355011444821	257866
OR4C11	1.08996177415045	234244
OR4C12	4.11284290627862	257964
OR4C13	6.05450858410846	256886
OR4C15	7.158544963918	257954
OR4C3	0.231323217303736	257172
OR4C46	0.0655551688163518	256092
OR4C6	15.2259137756467	257374
OR4D1	9.4310223297597	257912
OR4D10	9.14462636301057	256874
OR4D11	24.3345555904228	256838
OR4D2	45.406854141943	257768
OR4D5	12.2450658939119	257204
OR4D6	16.3011568332676	257144
OR4D9	11.2546061708694	256892
OR4E2	21.6590523680431	257808
OR4F15	6.14002852063245	255594
OR4F17	0.108429382778262	257592
OR4F4	0.14056409658882	257592
OR4F5	1.05504127011933	180100
OR4F6	3.19031881440098	257936
OR4K1	9.15907937713551	257514
OR4K13	2.13291257649671	256492
OR4K14	8.14400372069098	256826
OR4K15	2.20975335150088	255334
OR4K17	16.1145438409984	257602
OR4K2	26.1468821644198	256008
OR4K5	10.2666253910886	256816
OR4L1	17.1604797488776	253986
OR4M1	39.3252697516943	255846
OR4N2	12.4138973830831	257748
OR4N4	2.18394326808652	254728
OR4N5	16.1811928016571	256508
OR4P4	5.1309936673134	234892
OR4S1	19.2509878186252	256820
OR4S2	15.1924659511253	235478
OR4X1	16.1765179316071	256350
OR4X2	18.1526523080165	256806
OR51A2	0.341173447184283	258232
OR51A4	6.29221237919144	258192
OR51A7	21.5910407799944	257350
OR51B2	3.21736782517811	257372
OR51B4	12.1721139936802	257534
OR51B5	12.3685956797059	257192
OR51B6	17.1994645971549	255908
OR51D1	17.5235583398785	258102
OR51E1	31.0493139009239	257406
OR51E2	43.4985440868568	257546
OR51F1	31.3331199729664	257742
OR51F2	19.3506482021916	256658
OR51G1	24.4169221249788	257530
OR51G2	15.4485631495255	255284
OR51I1	22.4232460084578	257370
OR51I2	21.4324623845871	258214
OR51L1	3.49284700373054	258060
OR51M1	26.4618556561637	258150
OR51Q1	9.32673888989627	255848
OR51S1	39.6684063431926	258072
OR51T1	38.8132758179683	257622
OR51V1	21.6882103045591	257812
OR52A1	9.40331565840389	257808
OR52A5	37.4326332575642	256962
OR52B2	32.4274199027325	255526
OR52B4	9.22329539336246	256260
OR52B6	21.4281996468647	258154
OR52D1	26.3611716421752	258064
OR52E2	11.1699733174348	255426
OR52E4	7.32858957319079	256404
OR52E6	6.18031052556992	257728
OR52E8	6.25666645993612	254948
OR52H1	10.3465495942384	256782
OR52I1	29.8962798673484	257568
OR52I2	34.6506285760605	256792
OR52J3	8.40740835638724	257856
OR52K1	13.2670873388285	255722
OR52K2	23.1780047854811	255750
OR52L1	12.260759987686	257092
OR52M1	45.4315284538961	257336
OR52N1	8.23405903093609	257462
OR52N2	21.2347853511687	256594
OR52N4	8.25683956816559	256540
OR52N5	6.15614718708539	239580
OR52R1	37.3733309349209	256978
OR52W1	13.5656801140511	258194
OR56A1	2.14260996578583	256708
OR56A3	20.4175574732659	256976
OR56A4	33.4214410834426	258180
OR56B1	9.19116311130321	257664
OR56B4	7.19865896719978	257418
OR5A1	6.61416839903157	257700
OR5A2	3.23640119799205	256608
OR5AC2	2.05386253634997	256850
OR5AK2	4.15848917975562	256472
OR5AN1	1.14262725794678	256652
OR5AP2	11.2842112591381	257740
OR5AR1	12.1978602170271	257004
OR5AS1	6.11067538838598	257554
OR5AU1	12.1692411865561	255770
OR5B12	17.2677640929785	255810
OR5B17	0.0732635619015332	257912
OR5B2	8.1290334650084	255698
OR5B21	1.17548366788439	258000
OR5B3	9.26997335671965	256692
OR5C1	10.363414467157	257638
OR5D13	6.11713240959793	257822
OR5D14	15.1940733620593	257708
OR5D16	7.0492264174692	256742
OR5D18	7.16982947212551	258140
OR5F1	3.16544431997751	256756
OR5H1	6.10334657524142	255106
OR5H14	0.0206648024710752	256992
OR5H15	3.09359674239341	255688
OR5H2	2.08298290722039	256446
OR5H6	10.10176557411	256160
OR5I1	24.1687944026253	254010
OR5J2	9.1793852291533	256816
OR5K1	17.1526556227572	257224
OR5K2	3.20823175821932	256032
OR5K3	2.12027459592991	258078
OR5K4	1.2082390088324	258076
OR5L1	0.0969414921378324	256092
OR5L2	8.18052171631436	256688
OR5M1	11.2206069557932	255564
OR5M10	5.19624425076121	257768
OR5M11	7.24667780761545	257508
OR5M3	15.1372098456932	256738
OR5M8	8.2114640381627	256060
OR5M9	3.08947149139243	255780
OR5P2	28.2156217093667	256526
OR5P3	6.18483031390843	257012
OR5R1	5.0843932975697	256358
OR5T1	1.09116700555665	257556
OR5T2	5.09650044656441	257084
OR5T3	7.16157806320376	257086
OR5V1	6.14523016287647	256654
OR5W2	18.3171830830535	257290
OR6A2	11.2922037454192	256628
OR6B1	21.3198916895328	258132
OR6B2	7.14979865096672	256060
OR6B3	0.103546574365409	257772
OR6C1	12.1402181175744	256152
OR6C2	6.14380636506072	255724
OR6C3	8.20867838723468	256874
OR6C4	9.27357550123258	255398
OR6C6	14.1596047104158	256646
OR6C65	4.11589948278951	257918
OR6C68	5.2856482057246	257582
OR6C70	5.12645773535238	257472
OR6C74	7.31070191851936	258006
OR6C75	2.16937288514744	255630
OR6C76	8.15355956594207	256672
OR6F1	1.26118241234012	258104
OR6K2	18.2782296082235	257748
OR6K3	1.05805890781092	256136
OR6K6	3.12844275694119	257104
OR6M1	0.129808335437418	257592
OR6N1	6.21618436722062	256780
OR6N2	13.238124755852	257712
OR6Q1	9.36549871751246	257710
OR6S1	7.18642844634952	257164
OR6T1	4.08139160444235	257648
OR6V1	0.0716298034909371	256992
OR6X1	5.1211853618556	256002
OR6Y1	9.35119250285653	257780
OR7A10	8.0517797794736	255720
OR7A17	0.0341901779160573	257172
OR7A5	0.0657803047799182	257912
OR7C1	21.1257051522454	256520
OR7C2	11.1389019007113	258226
OR7D2	16.0786503319421	256916
OR7D4	4.1849353354569	257906
OR7E24	10.1361866267437	256966
OR7G1	5.08673160152937	258190
OR7G2	7.17102439133643	256894
OR7G3	2.15804411466957	258204
OR8A1	48.5960359307481	256712
OR8B12	4.42857338615461	257708
OR8B2	11.2581266763799	257418
OR8B3	5.26103336847387	256546
OR8B4	3.29529843983818	257738
OR8B8	8.35203709511285	258192
OR8D1	12.1782898489746	256454
OR8D2	6.16198248452172	256960
OR8D4	61.3650265600226	257292
OR8H1	4.21038231195702	256824
OR8H2	5.11158825735276	257768
OR8H3	5.11953684142154	257598
OR8I2	7.20538338048684	256524
OR8J1	12.2050157466234	256728
OR8J3	0.196916830015843	257912
OR8K1	12.3101247777165	256752
OR8K3	12.2754042623404	258122
OR8K5	6.16796343223743	257936
OR8S1	1.07816012522544	257592
OR9A2	3.22283530714958	257584
OR9A4	8.28127127997819	257734
OR9G4	15.2708608441582	258214
OR9I1	24.2417483575761	257532
OR9K2	14.3661630113698	255636
OR9Q1	3.3736430647724	255602
OR9Q2	14.2967916070651	256930
ORAI1	5.25817280610889	256212
ORAI2	1.28174963602579	255806
ORAI3	2.09061403118543	257014
ORAOV1	16.3549450563968	258230
ORC1	101.08814838695	255860
ORC2	11.5785122605709	256008
ORC3	1.04664282798535	256274
ORC4	127.485214573809	257728
ORC5	2.58984049611752	256550
ORC6	24.4135660658747	256988
ORM1	0	258232
ORM2	0.0196065750532247	255872
ORMDL1	29.1932647857577	258220
ORMDL2	14.070487752334	257898
ORMDL3	25.2850383727736	255866
OS9	2.32851259352219	257754
OSBP	48.4000423595072	256890
OSBP2	85.2497116040334	258186
OSBPL10	42.6338505143797	255872
OSBPL11	19.2985551911887	255930
OSBPL1A	92.5517708448867	257158
OSBPL2	26.7130321687004	255842
OSBPL3	17.4246227285109	256800
OSBPL5	70.4724965325111	257844
OSBPL6	26.8684936128622	257522
OSBPL7	17.2919199157792	256882
OSBPL8	18.696684704375	257506
OSBPL9	43.327545139503	256888
OSCAR	3.07460937616533	255938
OSCP1	8.25333073712713	255870
OSER1	0.195011952168503	258232
OSGEP	72.8679640134301	258228
OSGEPL1	57.7495399322765	257738
OSGIN1	86.0410261587766	256320
OSGIN2	16.8646578967071	255900
OSM	0	257172
OSMR	25.5399778066887	256826
OSR1	0.235811284194108	256092
OSR2	0.488155894507668	256992
OSTC	16.9993881588286	258182
OSTF1	9.71790980868608	258096
OSTM1	3.32875281275023	255218
OSTN	0	256892
OTOA	139.96647197677	257872
OTOF	921.665064039343	255872
OTOGL	263.82201366013	255180
OTOL1	193.714117504039	256444
OTOP1	2.05911583013274	257770
OTOP2	28.4306320020943	255436
OTOP3	19.3660087442026	256764
OTOR	37.8030243948766	256980
OTOS	1.05753916887053	257102
OTP	111.237322054195	255278
OTUB1	2.61188871761614	256734
OTUB2	32.3885947830824	256992
OTUD3	1.34651469497318	255184
OTUD4	23.3333733025828	256762
OTUD6B	55.0753510639967	258198
OTUD7A	0.344719758176284	257772
OTUD7B	0.184167242077295	257772
OTX1	95.2502610587508	258080
OTX2	138.328680778172	256092
OVCA2	26.3547710402125	255744
OVCH1	59.4092519016887	257388
OVCH2	78.2943034575628	257474
OVGP1	12.2239882854535	257130
OVOL1	4.42667610250852	257912
OVOL2	24.6214544901774	257128
OXA1L	10.5249799778321	256870
OXCT1	116.09196644397	257754
OXER1	26.4087527685615	257746
OXGR1	28.7467135898874	258212
OXLD1	5.22929561316886	256206
OXNAD1	41.2549884475048	255904
OXR1	9.11916467835226	257174
OXSM	109.665621972152	256078
OXSR1	36.5460711029332	255642
OXT	61.4318969185395	254884
OXTR	29.3813153390193	257708
P2RX1	0	256092
P2RX2	1.2178181288372	209566
P2RX3	0.0180528970487733	256992
P2RX4	0.0034592976542503	256992
P2RX5	28.9298279840439	257912
P2RX6	0.00939597054147841	257172
P2RX7	5.01139878523655	254308
P2RY1	9.12570262332829	256988
P2RY11	0.74239719239209	256892
P2RY12	15.8494845259626	257470
P2RY13	31.7382838935754	255392
P2RY14	23.6106530893705	255844
P2RY2	32.219259545222	257718
P2RY6	51.4860165081897	258106
P4HA1	45.8951390931625	256824
P4HA2	150.09944932714	257764
P4HA3	108.301735637705	257900
P4HB	21.8520788755366	255838
P4HTM	78.5756126245075	256880
PA2G4	27.7911487892257	258232
PAAF1	42.8140679096313	256876
PABPC1	11.6305306700724	255990
PABPC1L	37.4478701621121	257908
PABPC3	1.18579351001096	257592
PABPC4	15.7475166407096	257906
PABPC4L	0	257172
PABPN1	1.51473752766581	255872
PABPN1L	36.040910350143	254928
PACRG	55.280234495012	258192
PACRGL	24.4999223412146	257734
PACS1	2.62035167854042	257842
PACS2	13.7627471596962	257890
PACSIN1	0.496039527449945	257592
PACSIN2	5.49772519005491	256650
PACSIN3	10.7384053626867	257954
PADI1	17.3178617353034	257758
PADI2	15.2120589175654	257256
PADI3	2.30348295909985	257564
PADI4	40.7694980685846	256846
PAEP	0	256892
PAF1	0.198972813956423	255872
PAFAH1B1	9.84187535963308	257766
PAFAH1B2	7.48897421182582	256074
PAFAH1B3	8.4468123851207	255868
PAFAH2	30.6181722137039	257892
PAG1	0.00483400354386856	257772
PAGR1	0	256992
PAH	464.907830588663	256976
PAICS	12.3012611609614	251796
PAIP1	0.0384811954986419	256092
PAIP2	0	257592
PAIP2B	0.0386396587845832	256892
PAK1	27.3699814591907	257890
PAK1IP1	27.4073974856639	255822
PAK2	32.3721156204998	257510
PAK4	62.9118452297497	256862
PAK6	4.97884978329996	258232
PAK7	56.9335734425419	258196
PALB2	0	258232
PALD1	14.3740611969634	257942
PALLD	124.177899987374	256972
PALM	0.0963464949887468	213700
PALM2	0.0153041495608804	255872
PALM2-AKAP2	0.186460881887427	257592
PALMD	0.0310531825299441	256092
PAM	113.790111637779	256864
PAM16	0.444604776195363	255872
PAMR1	442.007737379533	258206
PAN2	39.352296713139	256066
PAN3	1.41975653514615	256498
PANK1	322.258782468402	256974
PANK2	361.603637010699	257586
PANK3	133.723793671369	255860
PANK4	258.42536550048	256828
PANX1	3.12162560424437	257784
PANX2	0.0872030014563415	257772
PANX3	2.17108730021259	255692
PAOX	199.017052047049	257770
PAPD4	14.0801337855071	255980
PAPD5	2.69150154935447	234834
PAPD7	5.54125230246828	257760
PAPL	189.584291613569	258232
PAPLN	151.256099476495	257868
PAPOLA	20.1591811942746	258066
PAPOLB	63.1763410284135	257162
PAPOLG	23.8518161912483	256810
PAPPA	110.091220051612	255858
PAPPA2	147.129989163663	258208
PAPSS1	54.1601461279547	257712
PAPSS2	124.367166860708	258164
PAQR3	4.28719710069609	255234
PAQR4	4.42989371178758	255748
PAQR5	2.1584867417884	255822
PAQR6	0.151768450075915	257912
PAQR7	5.16286891466474	257650
PAQR8	7.57377232533671	257196
PAQR9	0.162831730434829	255872
PARD3	23.0266512042471	257562
PARD3B	75.8910330178223	256056
PARD6A	0.157421904284629	257772
PARD6B	0.144621110808062	258232
PARD6G	1.14492219630087	253746
PARK7	62.1499113010382	256992
PARL	34.0775743788838	257752
PARM1	0.017689005536526	257912
PARN	4.37084933080376	258146
PARP1	57.3658338613683	258230
PARP10	2.20496286850834	255696
PARP11	0.0963621890127993	257592
PARP12	15.0670345112327	257762
PARP14	20.4803684689149	257726
PARP15	8.18682845311407	256494
PARP16	0.283725886954436	257592
PARP2	20.641589249498	257550
PARP3	16.4939844227523	255950
PARP4	29.4760066552945	256972
PARP6	0.187816723041825	258232
PARP8	0.168784876357811	257912
PARP9	2.38043899530835	256064
PARPBP	11.0575719683989	255042
PARS2	122.008988014206	255872
PARVA	54.581128977892	255818
PARVB	140.435442395309	255872
PARVG	90.2118861221834	256988
PASK	173.527699963653	257172
PATE1	7.10127460000985	256716
PATE2	20.7644342474114	255376
PATL1	3.55764936275445	256048
PATL2	5.46684331482018	158340
PATZ1	4.44948187439065	257152
PAWR	6.44901450551704	243674
PAX1	431.503784829159	256588
PAX2	231.753224505384	257908
PAX3	291.714699510073	255872
PAX4	298.04738520524	258222
PAX5	159.082067065419	257592
PAX6	156.573266089476	257772
PAX7	382.350504038181	256862
PAX8	264.086148013542	255860
PAX9	236.912238140698	257892
PAXBP1	1.4010378410573	254644
PAXIP1	66.0709375976809	257138
PBK	32.8507097607468	255710
PBLD	34.7779298825367	257118
PBOV1	0	257592
PBRM1	95.7518162206771	257160
PBX1	21.7188231207842	258000
PBX2	65.4621848286392	256864
PBX3	62.6424312416491	257900
PBX4	81.1638957352542	256990
PBXIP1	4.02324759730073	256224
PC	691.323539312989	257576
PCBD1	46.0125640047936	257772
PCBD2	53.198053993316	256832
PCBP1	0.577355265328232	257172
PCBP2	0.863244028113072	258232
PCBP3	7.89248986824522	258188
PCBP4	14.2655212310568	257760
PCCA	376.17845310674	257164
PCCB	469.256890512162	256092
PCDH1	48.5753333187857	255868
PCDH10	34.9782388057121	257474
PCDH12	105.282063379841	258230
PCDH15	227.123840626434	257750
PCDH17	53.1114943006756	255674
PCDH18	75.2868588780269	257672
PCDH20	35.2009425550122	257760
PCDH9	23.274395318725	258216
PCDHA1	121.862380060491	257910
PCDHA10	177.716208525062	255020
PCDHA11	154.366455107969	257912
PCDHA12	116.32094712386	257772
PCDHA13	121.631332265556	255872
PCDHA2	123.539153493938	258228
PCDHA3	133.982994648368	257912
PCDHA4	191.572027286679	256992
PCDHA5	143.32047696641	256888
PCDHA6	111.617898754574	257592
PCDHA7	84.5912788359423	257168
PCDHA8	116.59860849868	257152
PCDHA9	102.258869197995	253958
PCDHAC1	126.124088842545	256088
PCDHAC2	50.8729748240459	257590
PCDHB1	110.143332518766	257888
PCDHB10	80.9670703775803	255870
PCDHB11	110.704459741108	256892
PCDHB12	128.271063661689	257590
PCDHB13	58.4922613103035	256092
PCDHB14	122.782669040621	258230
PCDHB15	95.4473097563146	256092
PCDHB16	93.1614011061959	257766
PCDHB5	113.579470823633	257770
PCDHB6	158.216031786045	257772
PCDHB7	137.997613739544	256988
PCDHB8	74.3898468067387	257770
PCDHGA1	112.95840948056	256092
PCDHGA10	105.000209800918	256892
PCDHGA11	129.10290756323	257910
PCDHGA12	103.857684330373	258232
PCDHGA2	107.052369269034	257172
PCDHGA3	124.968793890739	257910
PCDHGA4	2.64843321676454	257172
PCDHGA5	217.91626819478	257172
PCDHGA6	154.502381307353	256088
PCDHGA7	194.648456656935	258222
PCDHGA8	171.045841814153	257762
PCDHGA9	2.95419908524592	258232
PCDHGB1	141.502281987258	258216
PCDHGB2	119.480826448916	257568
PCDHGB3	2.40174656499021	255872
PCDHGB4	148.067576168033	257146
PCDHGB6	135.593013108399	258218
PCDHGB7	85.3831578849006	258208
PCDHGC3	86.877872265457	255866
PCDHGC4	64.3508030987532	256986
PCDHGC5	83.213296694671	258220
PCDP1	7.11572148061759	258138
PCED1A	2.1036753573142	257376
PCED1B	0.0770727062689552	256092
PCF11	1.65263131617312	246248
PCGF1	0.402713015467006	257592
PCGF2	8.97246224101444	256970
PCGF3	13.0471429072669	256566
PCGF5	0.315160712613526	257912
PCGF6	18.8883442706165	258194
PCID2	29.647271526613	257906
PCIF1	29.5184755860581	257904
PCK1	18.6617003875457	258220
PCK2	16.4193286164906	258104
PCLO	68.1557672548242	257750
PCMT1	1.94575165835356	256080
PCMTD1	4.80119346193468	257350
PCMTD2	9.08476936525996	257906
PCNA	10.8508325259189	256088
PCNP	2.19925585893111	255338
PCNT	5.87797231049715	256872
PCOLCE	7.54923603363296	255332
PCOLCE2	10.5117170008251	256040
PCP2	0.0142281317510926	257912
PCP4	1.16525733001107	257360
PCP4L1	0	257912
PCSK1	161.061203555864	258222
PCSK2	61.2668344146759	256884
PCSK4	217.038771194023	257344
PCSK5	201.88112143958	258228
PCSK6	12.1541957311582	256892
PCSK7	200.127451022343	258232
PCSK9	116.928529477579	256086
PCTP	54.3468017674084	256934
PCYOX1	33.9145210606041	258230
PCYOX1L	6.37338099878595	257130
PCYT1A	69.08576957318	256890
PCYT2	125.59636009732	257090
PDAP1	14.5935458500333	257584
PDC	10.2881218230632	255860
PDCD1	0.451201523329856	256992
PDCD10	0.129767847399353	258232
PDCD11	60.4733951924153	257166
PDCD1LG2	1.03725566117838	256840
PDCD2	34.8429384428862	258200
PDCD2L	28.5499443454151	257890
PDCD4	19.2618691120353	257650
PDCD5	11.6457163022882	257902
PDCD6	36.9125613183116	256838
PDCD6IP	0.267380002984026	256092
PDCD7	6.23859791842936	257628
PDCL	0.0708093557033694	257772
PDCL2	1.06043225822281	229636
PDCL3	7.28729929262647	256792
PDE10A	33.6597746846229	256960
PDE11A	197.184365485687	257564
PDE12	90.5407833319046	258230
PDE1A	140.033965987487	256804
PDE1B	57.4758047070413	256986
PDE1C	149.02052977024	255638
PDE2A	49.347329667324	255836
PDE3A	84.0046342664487	257140
PDE3B	133.811819615586	257546
PDE4A	111.99250907455	255870
PDE4B	129.7066855431	257610
PDE4C	185.478067788433	258222
PDE4D	145.706167508879	257308
PDE5A	71.5386893908239	256800
PDE6A	348.223689348212	257586
PDE6B	337.673840455788	257908
PDE6C	162.46190340029	258232
PDE6D	21.1993808441746	256956
PDE6G	5.05959552433541	253596
PDE6H	0	257912
PDE7A	72.7793300985693	257588
PDE7B	48.2117798655571	257772
PDE8A	162.024879170089	257552
PDE8B	131.397272117549	256078
PDE9A	136.070720445205	258230
PDF	18.3122960827521	252600
PDGFA	6.70722295398824	256886
PDGFB	12.8272923497701	258198
PDGFC	1.61917423699542	257506
PDGFD	12.5376092063995	256760
PDGFRA	146.562328964152	257160
PDGFRB	228.105087850809	257906
PDGFRL	23.4035536102844	258212
PDHA2	282.794485568954	257592
PDHB	186.133992048878	257590
PDHX	50.5994018682434	258190
PDIA2	11.3473422940182	255422
PDIA3	40.7156500215795	258198
PDIA4	36.224530649813	257908
PDIA5	9.40860018119428	256984
PDIA6	14.5388476186982	255992
PDIK1L	0.634888374121015	258232
PDILT	1.06644197642176	258128
PDK1	58.2680400597524	257544
PDK2	34.0236186319195	256824
PDK4	53.7245154570398	257814
PDLIM1	37.3281900021106	257890
PDLIM2	20.3346087716128	256826
PDLIM3	78.292018730044	255870
PDLIM4	28.7485755208823	256846
PDLIM5	129.136863213643	257144
PDLIM7	103.229043152703	257766
PDP1	2.41913084829626	258200
PDP2	16.4676451223178	256804
PDPK1	2.3726801046757	257172
PDPN	3	200586
PDPR	235.465521355279	256874
PDRG1	4.14152145697898	257402
PDS5A	2.69136965706661	255472
PDS5B	10.6174852798854	255892
PDSS1	42.4422857802481	258202
PDSS2	22.1361337646392	258190
PDX1	103.92179485805	256782
PDXDC1	41.6110551762549	257172
PDXK	41.0111482815935	257730
PDXP	5.58842388482674	256878
PDYN	92.1421260266893	257746
PDZD2	20.3256840088636	256862
PDZD3	15.810477695835	257730
PDZD7	33.1764612432007	256090
PDZD8	268.090792094136	257872
PDZD9	5.07734182236917	257816
PDZK1	0.223379945281996	255872
PDZK1IP1	0.00639617736960257	257912
PDZRN3	89.2426648762453	258208
PDZRN4	184.801625445887	257776
PEA15	7.31493144579474	257572
PEAK1	164.211234143567	256796
PEAR1	218.758492161957	258230
PEBP1	13.5345244049065	255852
PEBP4	8.56298220837832	257872
PECR	26.9552214889752	256966
PEF1	134.257485871778	255862
PEG10	1.25421105393453	225584
PEG3	38.1740803946608	257460
PELI1	18.6739145607201	258168
PELI2	18.4317964987097	256532
PELI3	20.9336240919592	256862
PELO	39.4197722998458	257768
